title,genre,country,device,watch_time,completion_rate
Wednesday,Comedy,Brazil,Tablet,115,79.33008687022803
Wednesday,Thriller,India,Mobile,58,87.32099150049245
Stranger Things,Comedy,Canada,Desktop,116,61.65094821984174
Money Heist,Action,Canada,TV,111,53.46538865191474
Stranger Things,Thriller,Canada,TV,98,93.35058034553002
Stranger Things,Comedy,United States,Desktop,37,60.21282339681982
Money Heist,Documentary,United States,TV,67,74.29428030948065
Money Heist,Drama,India,TV,107,79.70681957387757
Stranger Things,Action,India,Mobile,81,62.29092935112873
Money Heist,Action,Brazil,TV,41,94.93338507763319
Money Heist,Drama,Canada,Mobile,29,88.89924857854683
Wednesday,Drama,United Kingdom,TV,44,96.32926916091905
Wednesday,Thriller,India,Desktop,22,54.210650558854915
Wednesday,Drama,Brazil,Desktop,101,98.29183344037918
The Witcher,Action,Canada,Desktop,30,64.4718184015011
The Witcher,Documentary,United States,Desktop,111,80.72497301275962
Money Heist,Action,Canada,Mobile,21,51.23349772702436
Wednesday,Action,Brazil,Desktop,77,60.604061873868886
Wednesday,Action,India,Mobile,62,68.30565589643756
Stranger Things,Comedy,India,Tablet,106,99.89887277791303
Wednesday,Thriller,Canada,Desktop,97,87.10112259398801
Stranger Things,Documentary,Brazil,TV,109,94.95119913247419
Bridgerton,Drama,United States,Mobile,46,97.35764680031774
The Witcher,Action,United Kingdom,Mobile,36,95.38806218250893
Money Heist,Action,Brazil,Tablet,95,60.85516147349452
Bridgerton,Drama,Canada,Desktop,88,52.49300731995821
Stranger Things,Thriller,United States,Desktop,113,69.98290010428768
Wednesday,Action,United Kingdom,Desktop,30,57.153097636170116
Money Heist,Drama,Brazil,Desktop,21,83.29735830402322
Bridgerton,Thriller,Canada,Tablet,64,95.15953453613929
The Witcher,Documentary,United Kingdom,TV,44,75.16102074293173
Money Heist,Drama,United States,Desktop,116,76.82628041967241
Bridgerton,Documentary,Brazil,Tablet,67,57.86019417784771
Wednesday,Comedy,United Kingdom,TV,24,79.24654469893608
Bridgerton,Drama,Brazil,Tablet,72,96.72101084212568
Bridgerton,Drama,India,Tablet,35,54.47365614051936
The Witcher,Documentary,Canada,TV,58,98.15470654489013
The Witcher,Drama,India,Desktop,69,81.15689268739126
Wednesday,Thriller,United Kingdom,Mobile,82,63.708201883615004
Stranger Things,Thriller,India,Mobile,37,93.32978442977517
Money Heist,Documentary,United Kingdom,Desktop,35,72.564258858882
Money Heist,Thriller,Canada,Desktop,33,79.06605098625266
Stranger Things,Drama,Canada,Mobile,42,75.6758933370885
Stranger Things,Thriller,Canada,Tablet,49,92.41015642764478
Bridgerton,Thriller,United States,Desktop,37,79.39511624474073
Bridgerton,Drama,Brazil,Desktop,89,89.69775423577954
Bridgerton,Thriller,United Kingdom,Mobile,87,98.91654038386238
Bridgerton,Comedy,Brazil,Tablet,109,58.52690244491129
Stranger Things,Comedy,India,Tablet,59,54.10053706040938
Wednesday,Drama,Canada,TV,62,68.86742386151558
Stranger Things,Drama,Brazil,Tablet,44,60.29940920942366
The Witcher,Documentary,Canada,TV,22,74.46396305258016
Stranger Things,Drama,Canada,TV,64,87.09976955630862
Bridgerton,Thriller,United States,TV,73,59.17820571084664
Money Heist,Comedy,Canada,TV,115,58.92598946362993
The Witcher,Thriller,Canada,Desktop,110,68.81296646652109
The Witcher,Thriller,India,Mobile,45,74.67718297947265
Wednesday,Action,India,TV,102,60.10404680432604
The Witcher,Comedy,Brazil,Desktop,30,90.1136848573739
The Witcher,Comedy,United Kingdom,Desktop,50,83.34828517435909
Bridgerton,Documentary,India,Desktop,45,65.67386799232253
The Witcher,Action,United Kingdom,TV,69,55.600585653410285
Wednesday,Thriller,Brazil,Desktop,47,68.08330415975215
Wednesday,Documentary,Brazil,Mobile,37,58.40590487988626
Money Heist,Thriller,Brazil,Mobile,118,58.74419680974313
The Witcher,Action,Brazil,Mobile,58,53.1453738009012
The Witcher,Comedy,United States,Mobile,29,86.16651519969815
Wednesday,Documentary,United Kingdom,Tablet,115,62.44884495806825
Bridgerton,Documentary,United Kingdom,Tablet,97,72.50320852078791
Stranger Things,Comedy,Brazil,Mobile,40,57.10906881936758
Stranger Things,Comedy,United States,Tablet,100,91.82198686880616
Money Heist,Comedy,United Kingdom,Tablet,31,59.88451515572438
Money Heist,Documentary,United States,Tablet,26,55.50711414594832
The Witcher,Drama,Brazil,Tablet,25,62.84150188625926
Bridgerton,Thriller,Brazil,TV,43,62.17213083827053
The Witcher,Action,United States,Desktop,47,80.54631937417389
Bridgerton,Thriller,Brazil,TV,54,88.3639588757815
Money Heist,Action,Brazil,TV,97,70.1130206841771
Money Heist,Documentary,Canada,Tablet,23,67.53548939960422
Bridgerton,Drama,United States,TV,49,76.00973038619428
Money Heist,Drama,Canada,TV,26,85.36141641677116
The Witcher,Action,Canada,TV,23,53.520268120125706
The Witcher,Drama,United Kingdom,Mobile,86,75.05813657287452
Money Heist,Thriller,United Kingdom,Desktop,30,70.97407425449099
Bridgerton,Thriller,India,Desktop,77,75.01452593390898
Wednesday,Thriller,United States,Tablet,64,89.8710276970832
The Witcher,Action,United States,Desktop,58,58.69886997609018
Wednesday,Thriller,United Kingdom,Desktop,38,80.97912964135435
Bridgerton,Comedy,United States,Tablet,29,73.64952968490763
Wednesday,Documentary,United States,TV,94,95.15139367464059
The Witcher,Comedy,Brazil,Tablet,112,97.04399531707423
Money Heist,Drama,India,Mobile,116,91.77701122718537
The Witcher,Documentary,United Kingdom,Mobile,25,59.74713844850799
Bridgerton,Comedy,Brazil,Mobile,52,72.22204788357493
Bridgerton,Drama,United States,TV,117,65.1472583945042
Wednesday,Thriller,Canada,TV,103,84.91689856397014
Wednesday,Action,India,TV,41,89.14618071287862
Wednesday,Comedy,United States,TV,57,78.28017638740216
Bridgerton,Comedy,United Kingdom,Tablet,53,76.29732884507297
The Witcher,Drama,United States,Desktop,71,86.42112436497192
Bridgerton,Drama,United States,Tablet,112,78.09740549966196
Money Heist,Documentary,Canada,TV,25,80.90514827808485
Stranger Things,Documentary,United States,Tablet,76,71.3148858701713
Money Heist,Drama,United States,Mobile,86,84.12996398906527
Money Heist,Drama,United States,Mobile,108,85.85907235233788
The Witcher,Documentary,India,TV,75,58.411828955424596
The Witcher,Documentary,United Kingdom,Tablet,54,82.26188222766658
Wednesday,Action,United Kingdom,Tablet,26,63.683319246072884
Wednesday,Drama,India,Mobile,83,50.367891481270725
The Witcher,Comedy,India,TV,109,77.02763376944621
Stranger Things,Thriller,Canada,Mobile,74,60.4529064390433
Stranger Things,Action,United States,TV,32,81.47118555585503
Money Heist,Action,United Kingdom,Desktop,34,58.2135224727964
Stranger Things,Action,India,Tablet,92,59.6345547346484
Wednesday,Drama,Canada,Desktop,104,79.07269739643121
Bridgerton,Thriller,Brazil,TV,24,58.683581847716994
Wednesday,Drama,Brazil,Desktop,66,72.98073758664631
Wednesday,Documentary,Canada,Desktop,105,54.40711216953961
Stranger Things,Action,Brazil,Mobile,100,99.53213685860895
Wednesday,Action,India,Mobile,83,94.12205956737908
Bridgerton,Thriller,United Kingdom,Tablet,36,83.01679152570638
Bridgerton,Documentary,United States,Tablet,109,60.41388375767729
The Witcher,Action,United States,Desktop,92,65.55035018354437
The Witcher,Drama,India,Desktop,115,63.47089446647858
The Witcher,Comedy,United Kingdom,Desktop,117,63.11371609074924
Stranger Things,Documentary,India,Tablet,27,89.22028328042
Money Heist,Action,Brazil,TV,75,74.54051506340214
Bridgerton,Action,Brazil,Tablet,24,68.93371049863919
Money Heist,Comedy,Canada,Tablet,73,63.44307724895033
Wednesday,Action,Brazil,TV,58,57.20016119599111
Money Heist,Comedy,United States,Desktop,73,80.19602218311137
Money Heist,Thriller,United States,TV,81,74.95849166313309
Stranger Things,Documentary,Brazil,Desktop,57,84.2600726884933
Stranger Things,Action,United Kingdom,TV,36,97.40992533715337
Wednesday,Action,India,Mobile,110,53.52750318549473
Wednesday,Drama,United Kingdom,Desktop,106,60.98410666879131
Wednesday,Comedy,United States,TV,66,96.23293047911234
Bridgerton,Drama,United Kingdom,Mobile,59,79.62467395882025
Money Heist,Documentary,Brazil,Tablet,102,98.52192744420486
Money Heist,Action,Brazil,Desktop,68,63.847730906230495
Bridgerton,Thriller,United States,Mobile,55,72.1850723514834
The Witcher,Drama,India,Mobile,112,60.05876161444397
Stranger Things,Thriller,Brazil,Mobile,31,82.9199797688521
The Witcher,Action,United Kingdom,Mobile,32,92.72577179553747
Money Heist,Documentary,United States,Tablet,53,89.95410728859773
Bridgerton,Documentary,India,Desktop,34,76.85417277950518
Money Heist,Action,Brazil,Mobile,85,97.98918932188573
Bridgerton,Documentary,United States,Mobile,63,86.77317642988416
Bridgerton,Documentary,India,Mobile,94,96.30964932073132
Bridgerton,Thriller,United States,Desktop,102,83.46577081817509
Bridgerton,Comedy,India,Desktop,87,59.424992639778054
Stranger Things,Drama,Canada,Mobile,111,75.95108467892778
Stranger Things,Drama,United States,Desktop,84,75.13917209233404
Money Heist,Thriller,United Kingdom,Desktop,116,65.86444918879526
Bridgerton,Action,United States,Tablet,86,88.05029914747777
Wednesday,Drama,Canada,Tablet,45,62.00757980110071
Bridgerton,Drama,India,Desktop,105,57.74206973237275
The Witcher,Action,Canada,Mobile,108,87.37564852912384
The Witcher,Drama,United Kingdom,Mobile,40,98.73849217102065
The Witcher,Documentary,United Kingdom,Tablet,107,75.15218737785108
Wednesday,Drama,India,Desktop,105,54.3309880427347
Money Heist,Drama,Brazil,Mobile,52,64.34933997357716
Bridgerton,Comedy,United States,Tablet,97,65.08311208155745
Wednesday,Drama,Brazil,Tablet,82,55.875092010618665
The Witcher,Action,Canada,Desktop,36,72.3177289714963
Bridgerton,Drama,United Kingdom,Tablet,94,76.00674238923425
Money Heist,Thriller,India,Desktop,89,94.98002973816179
The Witcher,Comedy,Brazil,TV,56,51.81703741581212
Money Heist,Drama,United States,Mobile,98,75.08495830032123
Wednesday,Documentary,Brazil,TV,84,90.91803206976084
The Witcher,Thriller,United Kingdom,TV,30,67.28284677709297
Money Heist,Comedy,United Kingdom,Tablet,50,83.28826201326837
Money Heist,Drama,India,Tablet,43,72.82067198562122
Bridgerton,Drama,India,Tablet,21,87.81780273718172
Wednesday,Comedy,Brazil,Tablet,82,74.87646580137263
Bridgerton,Action,United Kingdom,TV,57,84.28563844123404
Money Heist,Thriller,India,TV,107,71.44594797468551
The Witcher,Thriller,Brazil,TV,90,66.02837930082495
Money Heist,Documentary,Brazil,Mobile,53,67.95003840396319
Wednesday,Thriller,Canada,Tablet,80,94.6754985696659
The Witcher,Action,United Kingdom,TV,20,56.51589940456454
Stranger Things,Action,Canada,Desktop,43,91.53178823430446
Bridgerton,Documentary,India,TV,99,63.051419576792405
Stranger Things,Drama,Brazil,Desktop,54,65.46842810400064
Bridgerton,Drama,India,TV,58,64.86966660309949
Bridgerton,Comedy,Brazil,Tablet,29,89.50656868630541
The Witcher,Thriller,India,Tablet,45,83.09301561075029
Bridgerton,Thriller,India,TV,100,78.56064588757586
The Witcher,Comedy,United States,TV,53,92.56305836810301
Stranger Things,Drama,United Kingdom,Mobile,102,83.0733102661826
Bridgerton,Action,United States,Mobile,41,60.91365993907469
Money Heist,Comedy,United States,TV,102,85.2678185097059
Bridgerton,Drama,Brazil,Mobile,102,87.28668668406794
Bridgerton,Drama,India,TV,81,50.86440223816816
Bridgerton,Drama,India,TV,39,50.20531014487242
Wednesday,Drama,India,Tablet,23,83.22253285466297
Bridgerton,Drama,Canada,TV,107,96.92238202052039
Stranger Things,Thriller,Brazil,Mobile,47,81.96477363327287
Bridgerton,Thriller,United States,TV,104,71.69440242427397
Wednesday,Drama,Canada,Mobile,41,75.91593612145914
The Witcher,Drama,Brazil,Mobile,25,78.61575928150383
Stranger Things,Action,Canada,Mobile,116,57.98747301169721
Bridgerton,Thriller,United States,TV,112,77.98978610898821
The Witcher,Action,Canada,Desktop,27,66.41275446386686
Bridgerton,Action,United Kingdom,TV,99,58.23654480405308
Wednesday,Thriller,Canada,Mobile,101,79.40718533647991
Money Heist,Drama,Canada,Mobile,34,65.79679111928183
Bridgerton,Action,India,Desktop,53,90.25466883997632
Stranger Things,Thriller,Canada,TV,73,56.2478283042009
Bridgerton,Drama,Canada,Tablet,34,64.27898081193182
Bridgerton,Comedy,United States,Mobile,117,52.854953922258815
Wednesday,Action,India,Tablet,118,76.77066677557339
Stranger Things,Drama,India,Tablet,40,78.24207183587133
Money Heist,Documentary,United States,Desktop,39,90.37681276989966
Money Heist,Documentary,United States,Tablet,119,96.62519765486913
Stranger Things,Comedy,United States,TV,106,90.00763241958754
Money Heist,Comedy,India,TV,41,60.76345228929171
Money Heist,Thriller,India,Tablet,95,98.10979381389956
Money Heist,Documentary,Canada,Tablet,27,96.75792861883106
Bridgerton,Thriller,Brazil,Desktop,57,80.95607000233481
Bridgerton,Comedy,United Kingdom,Tablet,40,79.56758520266047
Money Heist,Thriller,India,TV,49,95.47218320183156
Wednesday,Thriller,United Kingdom,Mobile,80,70.0626291601864
The Witcher,Thriller,United States,Desktop,70,50.970062280910774
Bridgerton,Comedy,United States,Tablet,94,81.69447309162209
Money Heist,Drama,Brazil,Desktop,45,61.696141038969245
The Witcher,Documentary,United States,TV,85,78.90360510062062
The Witcher,Documentary,Brazil,Mobile,96,86.64191686362078
Money Heist,Comedy,United States,Tablet,85,59.031834897065764
Money Heist,Action,Canada,Mobile,84,60.29436553832997
The Witcher,Comedy,India,Desktop,94,96.83306522923405
The Witcher,Documentary,United States,Tablet,54,75.49925396567485
Bridgerton,Drama,Brazil,Mobile,37,91.74497141821956
Money Heist,Drama,India,Tablet,61,90.07697303595377
Money Heist,Drama,Canada,Desktop,91,51.88922532978398
Wednesday,Comedy,United Kingdom,Desktop,105,61.54896552640318
Stranger Things,Comedy,United States,TV,113,70.80353352043431
Bridgerton,Comedy,United Kingdom,Desktop,72,64.59335885181999
Wednesday,Action,United Kingdom,Desktop,63,80.76739203142871
The Witcher,Comedy,Canada,Tablet,103,93.8923655508282
Wednesday,Documentary,Canada,Mobile,23,82.45769824154364
Bridgerton,Thriller,India,Mobile,58,71.3556223209667
Wednesday,Comedy,United States,Mobile,96,65.86295871784338
Bridgerton,Thriller,India,TV,105,65.28242484180917
Stranger Things,Drama,Canada,Tablet,103,53.61946991321552
Stranger Things,Drama,Canada,TV,66,51.0060860926537
Money Heist,Drama,Brazil,Tablet,22,73.40709709353679
The Witcher,Comedy,Canada,Mobile,82,68.75497026591749
Stranger Things,Comedy,United States,TV,78,96.65388265330725
Money Heist,Action,United States,Mobile,81,70.71635070101038
The Witcher,Thriller,United States,TV,63,71.80234870592895
Stranger Things,Action,United States,Desktop,85,75.4345970364688
Stranger Things,Drama,United States,TV,76,65.16040968798374
Bridgerton,Drama,Canada,Tablet,80,62.03562928317534
Wednesday,Action,India,Desktop,101,95.57884436315263
Stranger Things,Drama,Brazil,Mobile,46,69.59990219445743
Bridgerton,Comedy,United States,Tablet,112,67.30542500822038
Bridgerton,Action,United Kingdom,Mobile,22,50.77491209130952
Stranger Things,Thriller,India,Desktop,42,51.052889177816
Stranger Things,Documentary,United Kingdom,Desktop,70,94.70910793082857
Stranger Things,Action,United States,TV,82,92.93760128045919
Bridgerton,Documentary,Brazil,Tablet,87,69.17405612875213
The Witcher,Comedy,United States,TV,119,79.28891354655238
Stranger Things,Documentary,United Kingdom,Desktop,31,95.84805565512443
The Witcher,Documentary,United Kingdom,Mobile,31,79.54079374477539
Wednesday,Drama,India,TV,108,84.41094597038679
Stranger Things,Drama,United States,Mobile,78,93.91262338661733
Bridgerton,Drama,Brazil,Desktop,42,63.63969463499229
Money Heist,Drama,India,TV,20,70.19881416515418
Stranger Things,Thriller,United Kingdom,Tablet,33,81.68984879963645
Wednesday,Thriller,India,Desktop,93,59.146146298104235
Stranger Things,Action,United Kingdom,TV,82,61.07254456866225
Bridgerton,Drama,United Kingdom,Tablet,82,81.87023061305918
Stranger Things,Thriller,United States,Desktop,106,62.89054370116688
The Witcher,Documentary,United Kingdom,TV,38,50.9179191999612
Wednesday,Comedy,India,Mobile,46,54.54677249565206
The Witcher,Action,United States,Mobile,114,67.83615846544532
Bridgerton,Documentary,India,Desktop,57,63.77149518197364
The Witcher,Documentary,United Kingdom,Desktop,93,59.56052588733709
Money Heist,Drama,India,TV,58,86.19945821178457
Bridgerton,Comedy,India,Desktop,98,57.92262200903815
Bridgerton,Action,United Kingdom,Desktop,28,50.5399196194756
Bridgerton,Action,Canada,Mobile,59,76.70180566023282
Wednesday,Thriller,India,TV,52,53.523033883347914
Stranger Things,Drama,India,Desktop,101,64.13336802705795
Money Heist,Thriller,Brazil,Mobile,28,99.20594419131186
Stranger Things,Documentary,India,Desktop,54,56.628703874224115
The Witcher,Thriller,United States,Desktop,34,87.69068564891845
Bridgerton,Documentary,United States,Tablet,71,82.78147060571587
The Witcher,Documentary,India,Tablet,98,91.1380121516166
Wednesday,Action,United States,Mobile,103,86.49445588517989
Money Heist,Thriller,United Kingdom,Mobile,70,85.55609085076429
Wednesday,Documentary,Brazil,TV,97,63.12080408481072
Bridgerton,Documentary,Brazil,Tablet,70,68.91737908413235
Wednesday,Thriller,Brazil,Tablet,45,98.0944119362854
Money Heist,Action,United Kingdom,TV,48,61.68123818242833
The Witcher,Documentary,Canada,Desktop,112,74.27488201413317
Stranger Things,Comedy,India,Mobile,108,75.09677903904303
Money Heist,Comedy,Brazil,Mobile,37,75.24664020447
Bridgerton,Comedy,United Kingdom,Mobile,56,88.3078550791389
Money Heist,Comedy,India,Desktop,29,54.136915174353575
Stranger Things,Drama,Brazil,TV,24,62.6382929975582
Wednesday,Action,India,Desktop,107,95.12669413192877
Bridgerton,Drama,United Kingdom,Desktop,94,55.37071627181109
Stranger Things,Action,Brazil,Desktop,98,62.23577985118504
Wednesday,Action,Canada,TV,105,62.759111438711535
Bridgerton,Drama,India,Tablet,65,67.15869286036417
Wednesday,Drama,Canada,Desktop,29,77.19389605805588
